,temp_air,wind_speed,ghi,dni,dhi,total_clouds,low_clouds,mid_clouds,high_clouds
2019-03-05 09:00:00-08:00,15.192413,3.1219897,191.26190689991066,10.486098650546376,185.67477125577,95.0,94.0,0.0,23.0
2019-03-05 12:00:00-08:00,15.061005,1.421035,379.769471931283,46.93791739928649,343.1895471437528,80.0,74.0,0.0,23.0
2019-03-05 15:00:00-08:00,15.074738,1.8311758,314.0656225473078,132.9102765684849,242.7852423427804,58.0,58.0,0.0,0.0
2019-03-05 18:00:00-08:00,15.4618225,1.332979,0.0,0.0,0.0,54.0,54.0,0.0,0.0
2019-03-05 21:00:00-08:00,15.654877,3.8774934,0.0,0.0,0.0,79.0,38.0,0.0,54.0
2019-03-06 00:00:00-08:00,15.654877,7.437007,0.0,0.0,0.0,61.0,19.0,17.0,40.0
2019-03-06 03:00:00-08:00,15.049988,3.2229016,0.0,0.0,0.0,89.0,38.0,33.0,68.0
2019-03-06 06:00:00-08:00,14.950012,6.973517,0.0,0.0,0.0,95.0,19.0,51.0,84.0
2019-03-06 09:00:00-08:00,15.008026,2.830531,501.3080624452765,724.4219119987313,111.9622978641649,1.0,0.0,0.0,0.0
2019-03-06 12:00:00-08:00,14.91333,8.218253,629.7359718195474,340.0928519478503,363.2568501674377,32.0,2.0,32.0,0.0
2019-03-06 15:00:00-08:00,14.951508,3.542875,177.55215423650282,4.504609853861602,175.1207116274383,100.0,1.0,100.0,10.0
2019-03-06 18:00:00-08:00,15.05249,7.867511,0.0,0.0,0.0,73.0,17.0,58.0,6.0
2019-03-06 21:00:00-08:00,15.025787,6.5994606,0.0,0.0,0.0,100.0,100.0,67.0,3.0
2019-03-07 00:00:00-08:00,15.225098,6.220106,0.0,0.0,0.0,100.0,100.0,38.0,17.0
2019-03-07 03:00:00-08:00,15.146637,4.1663036,0.0,0.0,0.0,100.0,100.0,0.0,91.0
2019-03-07 06:00:00-08:00,15.028473,3.2706156,0.0,0.0,0.0,98.0,68.0,0.0,91.0
2019-03-07 09:00:00-08:00,15.034515,3.9333084,181.51033611117103,5.721173523100512,178.4088469115698,99.0,30.0,0.0,98.0
2019-03-07 12:00:00-08:00,14.827484,5.230311,331.59340067383533,26.724593165558247,310.5411739618474,90.0,18.0,0.0,89.0
2019-03-07 15:00:00-08:00,14.877686,6.132399,493.83509771457125,669.3221890823986,130.2592958368956,5.0,5.0,0.0,0.0
2019-03-07 18:00:00-08:00,15.045074,5.7570753,0.0,0.0,0.0,22.0,4.0,0.0,20.0
2019-03-07 21:00:00-08:00,15.250793,6.649815,0.0,0.0,0.0,100.0,27.0,0.0,100.0
2019-03-08 00:00:00-08:00,15.236908,5.5925255,0.0,0.0,0.0,81.0,17.0,0.0,80.0
2019-03-08 03:00:00-08:00,15.050018,5.720984,0.0,0.0,0.0,41.0,8.0,0.0,39.0
2019-03-08 06:00:00-08:00,15.050751,4.2098403,0.0,0.0,0.0,24.0,7.0,0.0,20.0
2019-03-08 09:00:00-08:00,15.096466,7.394645,310.0185079126837,115.28049478947904,246.98761244026247,61.0,61.0,0.0,9.0
2019-03-08 12:00:00-08:00,14.950012,9.537457,620.2259095304356,307.4656361879801,376.7372807883082,35.0,35.0,0.0,5.0
2019-03-08 15:00:00-08:00,14.943939,9.970542,503.49974554488006,695.3692424907206,123.41044125559046,3.0,3.0,0.0,0.0
2019-03-08 18:00:00-08:00,15.10498,6.841673,0.0,0.0,0.0,2.0,2.0,0.0,0.0
2019-03-08 21:00:00-08:00,15.195099,9.09918,0.0,0.0,0.0,2.0,2.0,0.0,0.0
2019-03-09 00:00:00-08:00,14.857758,7.6317735,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2019-03-09 03:00:00-08:00,14.896149,6.513827,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09 06:00:00-08:00,14.803894,3.0170333,0.0,0.0,0.0,5.0,5.0,0.0,0.0
2019-03-09 09:00:00-08:00,14.803894,2.6193385,484.5652927091105,596.5712097852609,155.60593228647946,10.0,10.0,0.0,0.0
2019-03-09 12:00:00-08:00,14.620697,4.221341,769.9981613767004,657.2685279228771,246.76723890344454,7.0,7.0,0.0,0.0
2019-03-09 15:00:00-08:00,14.619354,1.9817802,506.48622007950183,693.9194630393554,124.85208434300893,3.0,3.0,0.0,0.0
2019-03-09 18:00:00-08:00,15.137604,1.313549,0.0,0.0,0.0,37.0,12.0,0.0,32.0
2019-03-09 21:00:00-08:00,15.480804,4.014827,0.0,0.0,0.0,72.0,2.0,0.0,72.0
2019-03-10 00:00:00-08:00,15.1145935,8.063531,0.0,0.0,0.0,86.0,1.0,0.0,86.0
2019-03-10 03:00:00-07:00,14.9192505,5.914557,0.0,0.0,0.0,34.0,1.0,0.0,33.0
2019-03-10 06:00:00-07:00,14.749878,3.3464787,0.0,0.0,0.0,18.0,2.0,0.0,17.0
2019-03-10 09:00:00-07:00,14.794037,2.3115044,253.42331747636922,268.8114041197929,150.53382122948065,33.0,33.0,0.0,0.0
2019-03-10 12:00:00-07:00,14.852509,2.442251,469.0747897261488,116.65626129573037,378.99927704779395,61.0,46.0,0.0,38.0
2019-03-10 15:00:00-07:00,14.859375,2.475242,236.7695243564386,11.761208070426568,228.69079434173477,100.0,37.0,60.0,100.0
2019-03-10 18:00:00-07:00,14.977722,1.3978356,35.586719596870864,0.0,35.586719596870864,100.0,19.0,80.0,100.0
2019-03-10 21:00:00-07:00,15.501068,2.701044,0.0,0.0,0.0,100.0,1.0,100.0,100.0
2019-03-11 00:00:00-07:00,15.147675,3.4497316,0.0,0.0,0.0,77.0,1.0,66.0,77.0
2019-03-11 03:00:00-07:00,14.808502,3.212503,0.0,0.0,0.0,13.0,1.0,2.0,11.0
2019-03-11 06:00:00-07:00,14.883575,2.7595506,0.0,0.0,0.0,52.0,1.0,35.0,52.0
2019-03-11 09:00:00-07:00,14.904541,3.366171,114.54230527445843,0.0,114.54230527445843,100.0,0.0,91.0,100.0
2019-03-11 12:00:00-07:00,14.881714,4.837954,273.4512051052,14.712345028247167,262.02754356393825,100.0,0.0,94.0,100.0
2019-03-11 15:00:00-07:00,14.850006,2.8763964,264.3900407346491,18.496586938737344,251.61897098801424,94.0,0.0,83.0,94.0
2019-03-11 18:00:00-07:00,14.886627,2.600395,38.44197137292628,0.0,38.44197137292628,97.0,17.0,92.0,97.0
2019-03-11 21:00:00-07:00,14.863586,6.9152427,0.0,0.0,0.0,100.0,69.0,100.0,100.0
2019-03-12 00:00:00-07:00,15.189117,9.579337,0.0,0.0,0.0,100.0,83.0,100.0,100.0
2019-03-12 03:00:00-07:00,15.1249695,7.7121487,0.0,0.0,0.0,100.0,100.0,100.0,100.0
2019-03-12 06:00:00-07:00,15.1718445,6.9247456,0.0,0.0,0.0,100.0,100.0,100.0,100.0
